customer_id,recency,frequency,amount,recency_log,frequency_log,amount_log,cluster_gridsearch,cluster,clusters_3,clusters_5,clusters_7,dbscan,kmeans_3,kmeans_3_pca,dbscan_pca,final_cluster_label
15830,38,1,576.0,3.6635616461296463,0.6931471805599453,6.3578422665081,1,5,2,3,5,1,2,1,0,2
15831,58,3,801.76,4.07753744390572,1.3862943611198906,6.688055790070482,1,0,1,4,0,0,1,0,0,1
15832,254,1,836.79,5.541263545158426,0.6931471805599453,6.7307674724187825,1,0,2,0,0,1,2,1,0,2
15834,70,4,2233.75,4.2626798770413155,1.6094379124341003,7.711884643967962,0,2,1,4,2,0,1,0,0,1
15835,44,4,954.09,3.8066624897703196,1.6094379124341003,6.861805576878038,0,0,1,4,0,0,1,0,0,1
15836,50,1,137.37,3.9318256327243257,0.6931471805599453,4.929931256681293,1,5,2,3,5,1,2,1,0,2
15837,65,1,391.98,4.189654742026425,0.6931471805599453,5.97375871998905,1,5,2,0,5,1,2,1,0,2
15838,11,19,33643.08,2.4849066497880004,2.995732273553991,10.423592390918046,0,6,0,1,6,0,0,2,0,0
15839,33,3,1048.49,3.5263605246161616,1.3862943611198906,6.9560596108684605,0,4,1,4,4,0,1,0,0,1
15840,59,2,355.56,4.0943445622221,1.0986122886681098,5.876502528638301,1,5,2,3,5,0,2,1,0,2
15841,73,4,1224.06,4.30406509320417,1.6094379124341003,7.110745101371203,0,0,1,4,0,0,1,0,0,1
15843,304,1,118.95000000000002,5.720311776607412,0.6931471805599453,4.787074989285704,1,1,2,0,1,1,2,1,0,2
15844,46,1,130.73999999999998,3.8501476017100584,0.6931471805599453,4.880830283212546,1,5,2,3,5,1,2,1,0,2
15845,18,8,3711.77,2.9444389791664403,2.1972245773362196,8.219533507739182,0,2,0,2,2,0,0,2,0,0
15847,38,2,389.27,3.6635616461296463,1.0986122886681098,5.966838807281578,1,5,1,3,5,0,1,0,0,1
15850,19,2,238.85,2.995732273553991,1.0986122886681098,5.480013727948073,1,5,1,3,5,0,1,0,0,1
15852,187,2,160.71,5.236441962829949,1.0986122886681098,5.085804607589853,1,1,2,0,1,0,2,1,0,2
15853,52,1,110.8,3.970291913552122,0.6931471805599453,4.716711560720999,1,5,2,0,5,1,2,1,0,2
15854,4,12,2974.65,1.6094379124341003,2.5649493574615367,7.998217781509793,0,3,0,1,3,0,0,2,0,0
15855,137,5,712.24,4.927253685157205,1.791759469228055,6.569817969665846,1,0,1,4,0,0,1,0,0,1
15856,4,27,16387.57,1.6094379124341003,3.332204510175204,9.704339419609372,0,6,0,1,6,0,0,2,0,0
15857,19,1,297.0,2.995732273553991,0.6931471805599453,5.697093486505405,1,5,2,3,5,1,2,1,0,2
15858,16,5,1438.85,2.833213344056216,1.791759469228055,7.272294220477655,0,2,1,2,2,0,1,0,0,1
15860,41,8,977.21,3.7376696182833684,2.1972245773362196,6.885724370911315,0,2,1,2,2,0,1,0,0,1
15861,12,8,3165.36,2.5649493574615367,2.1972245773362196,8.06033794212576,0,3,0,2,3,0,0,2,0,0
15862,8,4,832.88,2.1972245773362196,1.6094379124341003,6.726089507114236,0,4,1,2,4,0,1,0,0,1
15863,26,2,68.84,3.295836866004329,1.0986122886681098,4.246206911531347,1,5,2,3,5,0,2,1,0,2
15864,22,6,1936.3200000000002,3.1354942159291497,1.9459101490553132,7.569060853685924,0,2,1,2,2,0,1,0,0,1
15865,41,3,895.13,3.7376696182833684,1.3862943611198906,6.798085491736212,1,0,1,4,0,0,1,0,0,1
15866,101,1,230.53,4.624972813284271,0.6931471805599453,5.444709454763107,1,1,2,0,1,1,2,1,0,2
15867,5,15,3812.64,1.791759469228055,2.772588722239781,8.246339392612617,0,6,0,1,6,0,0,2,0,0
15869,277,2,149.64,5.627621113690637,1.0986122886681098,5.014892884348897,1,1,2,0,1,0,2,1,0,2
15870,33,1,354.09000000000003,3.5263605246161616,0.6931471805599453,5.872371278471126,1,5,2,3,5,1,2,1,0,2
15872,15,2,360.93,2.772588722239781,1.0986122886681098,5.8914508229616045,1,4,1,3,4,0,1,0,0,1
15874,64,7,4405.88,4.174387269895637,2.0794415416798357,8.390922235063499,0,2,0,2,2,0,0,2,0,0
15877,2,2,493.28,1.0986122886681098,1.0986122886681098,6.20310215823599,0,4,1,3,4,0,1,0,0,1
15880,369,1,343.28000000000003,5.91350300563827,0.6931471805599453,5.8414552797812735,1,1,2,0,1,1,2,1,0,2
15881,312,5,501.39000000000004,5.746203190540153,1.791759469228055,6.219376710497294,1,0,2,4,0,0,2,1,0,2
15882,199,4,516.36,5.298317366548036,1.6094379124341003,6.248738957138337,1,0,2,4,0,0,2,1,0,2
15883,2,2,396.48,1.0986122886681098,1.0986122886681098,5.9851446183631625,0,4,1,3,4,0,1,0,0,1
15885,93,3,379.35,4.543294782270004,1.3862943611198906,5.9410918814433105,1,0,2,4,0,0,2,1,0,2
15886,60,1,181.09,4.110873864173311,0.6931471805599453,5.204501070343752,1,5,2,0,5,1,2,1,0,2
15888,81,1,168.31,4.406719247264253,0.6931471805599453,5.131731354140141,1,5,2,0,5,1,2,1,0,2
15889,157,2,446.87,5.062595033026967,1.0986122886681098,6.104503011733608,1,0,2,0,0,0,2,1,0,2
15891,227,1,524.52,5.429345628954441,0.6931471805599453,6.2643882485842175,1,1,2,0,1,1,2,1,0,2
15894,253,2,263.55,5.537334267018537,1.0986122886681098,5.5780302693501405,1,1,2,0,1,0,2,1,0,2
15895,150,1,179.17,5.017279836814924,0.6931471805599453,5.1939008496276085,1,1,2,0,1,1,2,1,0,2
15897,194,2,222.05,5.272999558563747,1.0986122886681098,5.407395961574274,1,1,2,0,1,0,2,1,0,2
15898,1,5,1388.88,0.6931471805599453,1.791759469228055,7.236972691462756,0,3,0,2,3,0,0,2,0,0
15899,369,1,56.25,5.91350300563827,0.6931471805599453,4.047427642434349,1,1,2,0,1,1,2,1,0,2
15900,24,1,351.11,3.2188758248682006,0.6931471805599453,5.863943626780142,1,5,2,3,5,1,2,1,0,2
15901,17,3,363.88,2.8903717578961645,1.3862943611198906,5.899568532403445,1,4,1,3,4,0,1,0,0,1
15903,10,7,5126.76,2.3978952727983707,2.0794415416798357,8.54242419563319,0,3,0,2,3,0,0,2,0,0
15904,8,1,164.68,2.1972245773362196,0.6931471805599453,5.110058217087329,1,5,1,3,5,1,1,1,0,1
15906,20,7,1567.69,3.044522437723423,2.0794415416798357,7.357996155136706,0,2,1,2,2,0,1,0,0,1
15907,4,3,967.45,1.6094379124341003,1.3862943611198906,6.875696855288249,0,4,1,2,4,0,1,0,0,1
15909,174,1,191.94,5.1647859739235145,0.6931471805599453,5.262379259742407,1,1,2,0,1,1,2,1,0,2
15910,1,8,1232.18,0.6931471805599453,2.1972245773362196,7.117351477910972,0,3,0,2,3,0,0,2,0,0
15912,178,2,264.62,5.187385805840755,1.0986122886681098,5.582066715972105,1,1,2,0,1,0,2,1,0,2
15916,16,8,1528.09,2.833213344056216,2.1972245773362196,7.33242806619807,0,2,0,2,2,0,0,2,0,0
15917,248,1,123.1,5.517452896464707,0.6931471805599453,4.821087692210561,1,1,2,0,1,1,2,1,0,2
15918,191,2,334.23,5.2574953720277815,1.0986122886681098,5.814816863409831,1,1,2,0,1,0,2,1,0,2
15919,20,2,639.89,3.044522437723423,1.0986122886681098,6.462857835330253,1,4,1,3,4,0,1,0,0,1
15920,154,4,167.5,5.043425116919247,1.6094379124341003,5.126935749792416,1,1,2,0,1,0,2,1,0,2
15921,173,1,336.03000000000003,5.159055299214529,0.6931471805599453,5.820171947161762,1,1,2,0,1,1,2,1,0,2
15922,373,1,369.5,5.924255797414532,0.6931471805599453,5.914853444736141,1,1,2,0,1,1,2,1,0,2
15923,373,1,127.08,5.924255797414532,0.6931471805599453,4.852655068688459,1,1,2,0,1,1,2,1,0,2
15925,194,1,207.15,5.272999558563747,0.6931471805599453,5.3382589736409845,1,1,2,0,1,1,2,1,0,2
15930,67,1,426.63,4.219507705176107,0.6931471805599453,6.058258335716989,1,5,2,0,5,1,2,1,0,2
15932,4,8,2495.87,1.6094379124341003,2.1972245773362196,7.822793226449505,0,3,0,2,3,0,0,2,0,0
15933,21,3,1107.46,3.091042453358316,1.3862943611198906,7.010726943606016,0,4,1,2,4,0,1,0,0,1
15935,239,2,416.86,5.480638923341991,1.0986122886681098,6.035146448194105,1,1,2,0,1,0,2,1,0,2
15937,64,1,145.35,4.174387269895637,0.6931471805599453,4.986001013137895,1,5,2,0,5,1,2,1,0,2
15938,112,5,404.58,4.727387818712341,1.791759469228055,6.0053181413965175,1,0,1,4,0,0,1,0,0,1
15939,90,15,6115.01,4.51085950651685,2.772588722239781,8.718665202103209,0,2,0,1,2,0,0,2,0,0
15940,311,1,35.8,5.7430031878094825,0.6931471805599453,3.6054978451748854,1,1,2,0,1,1,2,1,0,2
15942,134,1,337.44,4.90527477843843,0.6931471805599453,5.8243468240563,1,1,2,0,1,1,2,1,0,2
15944,277,1,325.1,5.627621113690637,0.6931471805599453,5.787204082795274,1,1,2,0,1,1,2,1,0,2
15945,365,1,181.0,5.902633333401366,0.6931471805599453,5.204006687076795,1,1,2,0,1,1,2,1,0,2
15947,83,1,1708.24,4.430816798843313,0.6931471805599453,7.443804106257556,1,0,1,4,0,1,1,1,0,1
15948,8,2,955.24,2.1972245773362196,1.0986122886681098,6.863008927569726,0,4,1,3,4,0,1,0,0,1
15949,17,2,364.72,2.8903717578961645,1.0986122886681098,5.901868013296226,1,4,1,3,4,0,1,0,0,1
15950,32,4,1765.51,3.4965075614664802,1.6094379124341003,7.476761127694584,0,2,1,2,2,0,1,0,0,1
15951,9,2,708.22,2.302585092994046,1.0986122886681098,6.56416577459204,0,4,1,3,4,0,1,0,0,1
15952,34,4,806.57,3.5553480614894135,1.6094379124341003,6.694029738646186,0,4,1,4,4,0,1,0,0,1
15953,15,8,1659.3799999999999,2.772588722239781,2.1972245773362196,7.414801770816047,0,3,0,2,3,0,0,2,0,0
15955,24,14,4416.26,3.2188758248682006,2.70805020110221,8.393274873346142,0,2,0,1,2,0,0,2,0,0
15957,32,1,428.89,3.4965075614664802,0.6931471805599453,6.063529362008149,1,5,2,3,5,1,2,1,0,2
15958,74,1,104.35,4.31748811353631,0.6931471805599453,4.6572881402501976,1,5,2,0,5,1,2,1,0,2
15963,20,2,470.76,3.044522437723423,1.0986122886681098,6.156470381692249,1,4,1,3,4,0,1,0,0,1
15965,17,4,845.64,2.8903717578961645,1.6094379124341003,6.741275574785469,0,4,1,2,4,0,1,0,0,1
15967,23,2,418.83,3.1780538303479458,1.0986122886681098,6.039849867434441,1,4,1,3,4,0,1,0,0,1
15969,3,3,666.1,1.3862943611198906,1.3862943611198906,6.502939959715469,0,4,1,2,4,0,1,0,0,1
15970,304,1,314.1,5.720311776607412,0.6931471805599453,5.752890048763229,1,1,2,0,1,1,2,1,0,2
15971,18,12,4199.85,2.9444389791664403,2.5649493574615367,8.343042164747578,0,2,0,1,2,0,0,2,0,0
15973,367,1,307.82000000000005,5.908082938168931,0.6931471805599453,5.732758582892719,1,1,2,0,1,1,2,1,0,2
15974,39,7,3442.15,3.6888794541139363,2.0794415416798357,8.14414202904651,0,2,0,2,2,0,0,2,0,0
15975,84,1,371.01,4.442651256490317,0.6931471805599453,5.91892073563227,1,5,2,0,5,1,2,1,0,2
15976,165,2,430.94,5.111987788356544,1.0986122886681098,6.068286689709266,1,0,2,0,0,0,2,1,0,2
15977,17,2,1054.73,2.8903717578961645,1.0986122886681098,6.961987749755856,0,4,1,3,4,0,1,0,0,1
15978,77,1,1098.78,4.356708826689592,0.6931471805599453,7.002865438783795,1,0,2,4,0,1,2,1,0,2
15980,89,3,2398.86,4.499809670330265,1.3862943611198906,7.783165681301249,0,0,1,4,0,0,1,0,0,1
15981,25,8,3408.48,3.258096538021482,2.1972245773362196,8.134315065980752,0,2,0,2,2,0,0,2,0,0
15983,22,4,1475.02,3.1354942159291497,1.6094379124341003,7.2971045552041165,0,2,1,2,2,0,1,0,0,1
15984,3,10,2837.67,1.3862943611198906,2.3978952727983707,7.951090911604787,0,3,0,1,3,0,0,2,0,0
15985,123,2,1142.42,4.820281565605037,1.0986122886681098,7.04177905036834,1,0,1,4,0,0,1,1,0,1
15986,30,1,168.12,3.4339872044851463,0.6931471805599453,5.1306085221219275,1,5,2,3,5,1,2,1,0,2
15987,12,7,1451.28,2.5649493574615367,2.0794415416798357,7.280890014259552,0,3,0,2,3,0,0,2,0,0
15988,19,1,158.03,2.995732273553991,0.6931471805599453,5.069092863667825,1,5,2,3,5,1,2,1,0,2
15990,44,2,792.11,3.8066624897703196,1.0986122886681098,6.675961925760257,1,0,1,4,0,0,1,0,0,1
15992,4,1,41.989999999999995,1.6094379124341003,0.6931471805599453,3.76096753050819,1,5,2,3,5,-1,2,1,-1,2
15993,9,7,2797.57,2.302585092994046,2.0794415416798357,7.93686385141862,0,3,0,2,3,0,0,2,0,0
15994,55,1,427.07,4.02535169073515,0.6931471805599453,6.059286733610594,1,5,2,3,5,1,2,1,0,2
15996,88,6,1060.68,4.48863636973214,1.9459101490553132,6.967607838128994,0,2,1,4,2,0,1,0,0,1
15998,37,5,3089.97,3.6375861597263857,1.791759469228055,8.036240236488123,0,2,1,2,2,0,1,0,0,1
16000,3,3,12393.7,1.3862943611198906,1.3862943611198906,9.4250242408686,0,3,0,2,3,-1,0,2,0,0
16003,30,5,2735.37,3.4339872044851463,1.791759469228055,7.914387503517288,0,2,1,2,2,0,1,0,0,1
16005,12,4,615.39,2.5649493574615367,1.6094379124341003,6.423879880082695,0,4,1,2,4,0,1,0,0,1
16006,211,1,101.4,5.356586274672012,0.6931471805599453,4.628886712605407,1,1,2,0,1,1,2,1,0,2
16007,48,4,1701.94,3.8918202981106265,1.6094379124341003,7.4401114480984,0,2,1,4,2,0,1,0,0,1
16008,24,3,478.78,3.2188758248682006,1.3862943611198906,6.173327665501776,1,4,1,3,4,0,1,0,0,1
16009,22,4,992.71,3.1354942159291497,1.6094379124341003,6.9014454135860985,0,4,1,2,4,0,1,0,0,1
16010,246,3,407.5,5.5093883366279774,1.3862943611198906,6.012491914300058,1,0,2,0,0,0,2,1,0,2
16011,8,16,3362.71,2.1972245773362196,2.833213344056216,8.120799810480259,0,6,0,1,6,0,0,2,0,0
16012,35,3,1415.29,3.58351893845611,1.3862943611198906,7.255796055544432,0,4,1,4,4,0,1,0,0,1
16013,4,47,37130.6,1.6094379124341003,3.871201010907891,10.522223638082181,0,6,0,1,6,-1,0,2,1,0
16014,38,3,662.38,3.6635616461296463,1.3862943611198906,6.497347978334654,1,4,1,4,4,0,1,0,0,1
16015,4,3,705.39,1.6094379124341003,1.3862943611198906,6.560167492904158,0,4,1,2,4,0,1,0,0,1
16016,3,8,1508.76,1.3862943611198906,2.1972245773362196,7.319705976779256,0,3,0,2,3,0,0,2,0,0
16017,47,1,211.88,3.871201010907891,0.6931471805599453,5.360728626669434,1,5,2,3,5,1,2,1,0,2
16018,39,2,408.90000000000003,3.6888794541139363,1.0986122886681098,6.015913227510292,1,5,1,3,5,0,1,0,0,1
16019,47,9,3786.2400000000002,3.871201010907891,2.302585092994046,8.239392800596635,0,2,0,2,2,0,0,2,0,0
16020,17,3,851.01,2.8903717578961645,1.3862943611198906,6.747598263849638,0,4,1,2,4,0,1,0,0,1
16022,260,1,628.28,5.564520407322694,0.6931471805599453,6.4445763086835,1,1,2,0,1,1,2,1,0,2
16023,46,3,719.81,3.8501476017100584,1.3862943611198906,6.58037557967181,1,0,1,4,0,0,1,0,0,1
16024,12,1,251.24,2.5649493574615367,0.6931471805599453,5.530381015236806,1,5,1,3,5,1,1,1,0,1
16025,30,1,439.65999999999997,3.4339872044851463,0.6931471805599453,6.0882736030360425,1,5,2,3,5,1,2,1,0,2
16026,43,1,236.09,3.784189633918261,0.6931471805599453,5.468439815884993,1,5,2,3,5,1,2,1,0,2
16027,92,6,934.62,4.532599493153256,1.9459101490553132,6.841209411138237,0,2,1,4,2,0,1,0,0,1
16029,39,63,81024.84,3.6888794541139363,4.1588830833596715,11.302523395126636,0,6,0,1,6,-1,0,2,-1,0
16030,310,1,331.24,5.739792912179234,0.6931471805599453,5.805857599322498,1,1,2,0,1,1,2,1,0,2
16031,92,2,548.94,4.532599493153256,1.0986122886681098,6.30980918136658,1,0,2,4,0,0,2,1,0,2
16033,6,20,8816.4,1.9459101490553132,3.044522437723423,9.084482320962824,0,6,0,1,6,0,0,2,0,0
16034,196,3,437.7,5.2832037287379885,1.3862943611198906,6.083815808172168,1,0,2,4,0,0,2,1,0,2
16036,87,2,758.92,4.477336814478207,1.0986122886681098,6.633213164581927,1,0,1,4,0,0,1,1,0,1
16037,270,3,855.02,5.602118820879701,1.3862943611198906,6.752293740354778,1,0,2,4,0,0,2,1,0,2
16038,8,3,471.78000000000003,2.1972245773362196,1.3862943611198906,6.158630164012735,0,4,1,3,4,0,1,0,0,1
16040,65,3,1313.55,4.189654742026425,1.3862943611198906,7.181249680723068,1,0,1,4,0,0,1,0,0,1
16041,31,3,3166.4,3.4657359027997265,1.3862943611198906,8.060666341057626,0,2,1,2,2,0,1,0,0,1
16042,22,5,1197.27,3.1354942159291497,1.791759469228055,7.088634128908167,0,2,1,2,2,0,1,0,0,1
16043,38,4,773.99,3.6635616461296463,1.6094379124341003,6.652850126044293,0,4,1,4,4,0,1,0,0,1
16045,120,4,1340.7,4.795790545596741,1.6094379124341003,7.201692745596426,1,0,1,4,0,0,1,0,0,1
16048,373,2,256.44,5.924255797414532,1.0986122886681098,5.550786683244073,1,1,2,0,1,0,2,1,0,2
16049,40,3,1111.79,3.713572066704308,1.3862943611198906,7.014625654228094,1,0,1,4,0,0,1,0,0,1
16050,174,1,137.9,5.1647859739235145,0.6931471805599453,4.933754249760298,1,1,2,0,1,1,2,1,0,2
16052,54,1,362.06,4.007333185232471,0.6931471805599453,5.894568109862285,1,5,2,3,5,1,2,1,0,2
16053,33,2,1511.95,3.5263605246161616,1.0986122886681098,7.321816666315659,1,4,1,4,4,0,1,0,0,1
16054,145,1,783.9,4.983606621708336,0.6931471805599453,6.665556321132768,1,0,2,0,0,1,2,1,0,2
16055,221,1,134.8,5.402677381872279,0.6931471805599453,4.911183215124596,1,1,2,0,1,1,2,1,0,2
16056,45,1,664.85,3.828641396489095,0.6931471805599453,6.501064419948154,1,5,2,3,5,1,2,1,0,2
16057,16,7,2263.12,2.833213344056216,2.0794415416798357,7.724941441452005,0,2,0,2,2,0,0,2,0,0
16059,66,6,1459.8600000000001,4.204692619390966,1.9459101490553132,7.286780582381662,0,2,1,4,2,0,1,0,0,1
16062,10,4,1153.62,2.3978952727983707,1.6094379124341003,7.051526564493091,0,4,1,2,4,0,1,0,0,1
16063,260,1,335.32,5.564520407322694,0.6931471805599453,5.818063087688587,1,1,2,0,1,1,2,1,0,2
16065,365,1,372.09,5.902633333401366,0.6931471805599453,5.921819677402093,1,1,2,0,1,1,2,1,0,2
16066,17,5,1521.87,2.8903717578961645,1.791759469228055,7.328351991405618,0,2,1,2,2,0,1,0,0,1
16070,22,2,852.15,3.1354942159291497,1.0986122886681098,6.748935381973274,1,4,1,3,4,0,1,0,0,1
16071,45,1,326.24,3.828641396489095,0.6931471805599453,5.790693846645498,1,5,2,3,5,1,2,1,0,2
16072,288,1,584.3199999999999,5.666426688112432,0.6931471805599453,6.3721587062242255,1,1,2,0,1,1,2,1,0,2
16073,297,1,122.39999999999999,5.697093486505405,0.6931471805599453,4.8154311114712876,1,1,2,0,1,1,2,1,0,2
16076,3,10,2234.73,1.3862943611198906,2.3978952727983707,7.712323075642278,0,3,0,2,3,0,0,2,0,0
16078,284,1,79.2,5.652489180268651,0.6931471805599453,4.384523514872469,1,1,2,0,1,1,2,1,0,2
16079,17,3,1352.0,2.8903717578961645,1.3862943611198906,7.210079628170788,0,4,1,2,4,0,1,0,0,1
16080,82,2,217.16,4.418840607796598,1.0986122886681098,5.385228738537333,1,5,2,0,5,0,2,1,0,2
16081,56,5,2806.9,4.04305126783455,1.791759469228055,7.940192151975948,0,2,1,2,2,0,1,0,0,1
16083,101,2,1317.62,4.624972813284271,1.0986122886681098,7.184341014166175,1,0,1,4,0,0,1,0,0,1
16084,299,1,436.18,5.703782474656201,0.6931471805599453,6.0803450096018565,1,1,2,0,1,1,2,1,0,2
16085,23,5,981.51,3.1780538303479458,1.791759469228055,6.890110521808668,0,4,1,2,4,0,1,0,0,1
16086,59,5,1121.39,4.0943445622221,1.791759469228055,7.023215619268875,0,2,1,4,2,0,1,0,0,1
16091,155,2,315.06,5.049856007249537,1.0986122886681098,5.755932068980957,1,1,2,0,1,0,2,1,0,2
16092,115,3,817.86,4.7535901911063645,1.3862943611198906,6.707913129070193,1,0,1,4,0,0,1,0,0,1
16093,107,1,17.0,4.68213122712422,0.6931471805599453,2.8903717578961645,1,1,2,0,1,1,2,1,0,2
16094,12,4,1078.23,2.5649493574615367,1.6094379124341003,6.984003102876341,0,4,1,2,4,0,1,0,0,1
16096,264,1,320.62,5.579729825986222,0.6931471805599453,5.773370724425878,1,1,2,0,1,1,2,1,0,2
16097,240,1,185.04999999999998,5.484796933490655,0.6931471805599453,5.226015454792631,1,1,2,0,1,1,2,1,0,2
16098,88,7,2005.63,4.48863636973214,2.0794415416798357,7.604211977042565,0,2,1,4,2,0,1,0,0,1
16099,50,3,731.9,3.9318256327243257,1.3862943611198906,6.597009266931805,1,0,1,4,0,0,1,0,0,1
16101,71,1,1290.7,4.276666119016055,0.6931471805599453,7.16371445923797,1,0,1,4,0,1,1,1,0,1
16102,42,3,1842.14,3.7612001156935624,1.3862943611198906,7.519225917888408,0,2,1,4,2,0,1,0,0,1
16103,7,6,1429.64,2.0794415416798357,1.9459101490553132,7.265877175579781,0,3,0,2,3,0,0,2,0,0
16104,62,1,302.36,4.143134726391533,0.6931471805599453,5.714920219066657,1,5,2,0,5,1,2,1,0,2
16105,249,1,336.96,5.521460917862246,0.6931471805599453,5.822927545284644,1,1,2,0,1,1,2,1,0,2
16106,66,1,108.38,4.204692619390966,0.6931471805599453,4.694828057918627,1,5,2,0,5,1,2,1,0,2
16107,18,7,3204.1600000000003,2.9444389791664403,2.0794415416798357,8.072517290105589,0,2,0,2,2,0,0,2,0,0
16108,85,1,842.5,4.454347296253507,0.6931471805599453,6.737559901986023,1,0,2,4,0,1,2,1,0,2
16109,219,2,611.88,5.393627546352362,1.0986122886681098,6.418169158208565,1,0,2,4,0,0,2,1,0,2
16110,45,3,1337.48,3.828641396489095,1.3862943611198906,7.199289920749408,0,0,1,4,0,0,1,0,0,1
16112,143,4,195.73999999999998,4.969813299576001,1.6094379124341003,5.281883060084612,1,1,2,0,1,0,2,1,0,2
16113,183,1,161.38,5.214935757608986,0.6931471805599453,5.089939267434301,1,1,2,0,1,1,2,1,0,2
16114,171,1,135.75000000000003,5.147494476813453,0.6931471805599453,4.918154441302091,1,1,2,0,1,1,2,1,0,2
16115,10,8,1667.97,2.3978952727983707,2.1972245773362196,7.419961948665055,0,3,0,2,3,0,0,2,0,0
16116,212,1,612.78,5.3612921657094255,0.6931471805599453,6.419636557751217,1,1,2,0,1,1,2,1,0,2
16117,190,1,232.21,5.25227342804663,0.6931471805599453,5.451939335203601,1,1,2,0,1,1,2,1,0,2
16119,8,2,423.36,2.1972245773362196,1.0986122886681098,6.050582151591071,1,4,1,3,4,0,1,0,0,1
16120,59,4,1309.14,4.0943445622221,1.6094379124341003,7.1778892807139885,0,2,1,4,2,0,1,0,0,1
16121,57,2,867.11,4.060443010546419,1.0986122886681098,6.7663184347416205,1,0,1,4,0,0,1,0,0,1
16122,73,4,684.4200000000001,4.30406509320417,1.6094379124341003,6.530031789055632,1,0,1,4,0,0,1,0,0,1
16123,52,1,307.78,3.970291913552122,0.6931471805599453,5.732629049213781,1,5,2,3,5,1,2,1,0,2
16124,317,1,249.0,5.762051382780177,0.6931471805599453,5.521460917862246,1,1,2,0,1,1,2,1,0,2
16125,367,1,289.35,5.908082938168931,0.6931471805599453,5.671087091818059,1,1,2,0,1,1,2,1,0,2
16126,29,4,6287.77,3.4011973816621555,1.6094379124341003,8.74652078208272,0,2,0,2,2,0,0,2,0,0
16127,39,1,656.25,3.6888794541139363,0.6931471805599453,6.488064463609991,1,5,1,3,5,1,1,1,0,1
16128,18,5,1880.22,2.9444389791664403,1.791759469228055,7.53967578152618,0,2,1,2,2,0,1,0,0,1
16131,52,6,3506.54,3.970291913552122,1.9459101490553132,8.162670216045587,0,2,1,2,2,0,1,0,0,1
16133,4,33,14589.04,1.6094379124341003,3.5263605246161616,9.588094383116912,0,6,0,1,6,0,0,2,0,0
16134,22,2,618.09,3.1354942159291497,1.0986122886681098,6.428250657915328,1,4,1,3,4,0,1,0,0,1
16135,263,1,517.55,5.575949103146316,0.6931471805599453,6.251036455035743,1,1,2,0,1,1,2,1,0,2
16136,60,3,709.38,4.110873864173311,1.3862943611198906,6.5658000381285,1,0,1,4,0,0,1,0,0,1
16139,19,3,635.41,2.995732273553991,1.3862943611198906,6.455843009727984,0,4,1,3,4,0,1,0,0,1
16140,66,2,725.18,4.204692619390966,1.0986122886681098,6.587797917978567,1,0,1,4,0,0,1,0,0,1
16141,88,1,620.4,4.48863636973214,0.6931471805599453,6.431974996958947,1,0,2,0,0,1,2,1,0,2
16142,250,1,535.34,5.5254529391317835,0.6931471805599453,6.284768288327816,1,1,2,0,1,1,2,1,0,2
16143,3,6,2424.94,1.3862943611198906,1.9459101490553132,7.793974357128903,0,3,0,2,3,0,0,2,0,0
16144,247,1,175.2,5.5134287461649825,0.6931471805599453,5.171619713502079,1,1,2,0,1,1,2,1,0,2
16145,9,11,3799.4900000000002,2.302585092994046,2.4849066497880004,8.242885284769901,0,3,0,1,3,0,0,2,0,0
16146,157,3,734.13,5.062595033026967,1.3862943611198906,6.600047354321349,1,0,2,4,0,0,2,1,0,2
16147,134,1,375.0,4.90527477843843,0.6931471805599453,5.929589143389895,1,1,2,0,1,1,2,1,0,2
16148,296,1,76.32000000000001,5.6937321388027,0.6931471805599453,4.34795265434013,1,1,2,0,1,1,2,1,0,2
16149,5,2,280.52,1.791759469228055,1.0986122886681098,5.640203493013329,1,4,1,3,4,0,1,0,0,1
16150,43,5,2053.02,3.784189633918261,1.791759469228055,7.627554127539443,0,2,1,2,2,0,1,0,0,1
16152,269,1,1829.04,5.598421958998375,0.6931471805599453,7.512093103520083,1,0,2,4,0,1,2,1,0,2
16153,50,5,1824.23,3.9318256327243257,1.791759469228055,7.5094612854730665,0,2,1,4,2,0,1,0,0,1
16156,9,9,3122.04,2.302585092994046,2.302585092994046,8.046562165398301,0,3,0,2,3,0,0,2,0,0
16157,16,3,656.69,2.833213344056216,1.3862943611198906,6.488733695691184,0,4,1,3,4,0,1,0,0,1
16159,282,1,348.2,5.645446897643238,0.6931471805599453,5.855644823965447,1,1,2,0,1,1,2,1,0,2
16160,65,2,1025.44,4.189654742026425,1.0986122886681098,6.933851783703411,1,0,1,4,0,0,1,0,0,1
16161,2,19,5575.56,1.0986122886681098,2.995732273553991,8.626327377813633,0,6,0,1,6,0,0,2,0,0
16162,252,1,37.4,5.53338948872752,0.6931471805599453,3.648057459593681,1,1,2,0,1,1,2,1,0,2
16163,232,2,856.6,5.4510384535657,1.0986122886681098,6.754137790316538,1,0,2,4,0,0,2,1,0,2
16164,17,3,822.48,2.8903717578961645,1.3862943611198906,6.713539262741108,0,4,1,2,4,0,1,0,0,1
16168,11,27,3787.6,2.4849066497880004,3.332204510175204,8.239751836694179,0,6,0,1,6,0,0,2,0,0
16169,8,4,1822.97,2.1972245773362196,1.6094379124341003,7.5087707231305965,0,3,1,2,3,0,1,0,0,1
16170,51,6,1885.05,3.9512437185814275,1.9459101490553132,7.542239973976665,0,2,1,2,2,0,1,0,0,1
